834;0;147;15;Empty_834;x;
835;42;150;143;Empty_835;x;
836;84;153;16;Empty_836;x;
837;126;156;144;Empty_837;x;
838;168;159;17;Empty_838;x;
839;0;162;145;Empty_839;x;
840;42;165;18;Empty_840;x;
841;84;168;146;Empty_841;x;
842;126;171;19;Empty_842;x;
843;168;174;147;Empty_843;x;
844;0;177;20;Empty_844;x;
845;42;180;148;Empty_845;x;
846;84;183;21;Empty_846;x;
847;126;186;149;Empty_847;x;
848;168;189;22;Empty_848;x;
849;0;192;150;Empty_849;x;
850;42;195;23;Empty_850;x;
851;84;198;151;Empty_851;x;
852;0;3;225;Empty_852;x;
853;126;201;24;Empty_853;x;
854;168;96;42;Empty_854;x;
855;84;9;226;Empty_855;x;
856;85;84;11;Empty_856;x;
857;127;87;139;Iellia;x;
858;169;90;12;Lucimnium;x;
859;126;135;84;Dicotania;x;
860;168;138;212;Locimontium;x;
861;0;141;85;Dicia;x;
862;42;144;213;Siscia;x;
863;84;147;86;Hepecia;x;
864;126;150;214;Eurnomontium;x;
865;168;153;87;Icigonia;x;
866;0;156;215;Luceres;x;
867;42;159;88;Teltonae;x;
868;84;162;216;Oemanaica;x;
869;126;165;89;Hanica;x;
870;168;168;217;Quelatus;x;
871;0;171;90;Coernane;x;
872;42;174;218;Pebia;x;
873;84;177;91;Cullilgia;x;
874;126;180;219;Dercivia;x;
875;168;183;92;Sentus;x;
876;0;186;220;Oeligene;x;
877;42;189;93;Tredonia;x;
878;84;192;221;Limalitana;x;
879;126;195;94;Iocellia;x;
880;168;198;222;Nogonia;x;
881;0;201;95;Dadonia;x;
882;42;204;223;Trirus;x;
883;84;207;96;Distrerus;x;
884;126;210;224;Quercaria;x;
885;168;0;97;Nicecum;x;
886;168;123;82;Loca;x;
887;126;120;209;Collanaica;x;
888;126;3;154;Nocevia;x;
889;84;117;81;Aepires;x;
890;168;15;227;Ritraea;x;
891;1;18;0;Larmutraea;x;
892;43;21;128;Eulgia;x;
893;85;24;1;Sirmium;x;
894;127;27;129;Bassianae;x;
895;169;30;2;Etatiae;x;
896;1;33;130;Singidunum;x;
897;43;36;3;Iastrolia;x;
898;43;96;13;Cibalae;x;
899;127;42;4;Paria;x;
900;169;45;132;Mursa;x;
901;1;48;5;Noenedonia;x;
902;43;51;133;Lapicia;x;
903;1;93;140;Peria;x;
904;127;57;134;Tanetia;x;
905;169;60;7;Ieres;x;
906;1;63;135;Quiria;x;
907;43;66;8;Eumodonia;x;
908;85;69;136;Lastria;x;
909;127;72;9;Iasorum;x;
910;169;75;137;Eurconaica;x;
911;1;78;10;Eusubia;x;
912;84;132;211;Trimnica;x;
913;0;126;210;Damicia;x;
914;42;129;83;Pocia;x;
915;0;207;25;Empty_915;x;
916;84;0;26;Gacalia;x;
917;126;48;34;Ienae;x;
918;84;45;161;Parmedonia;x;
919;85;39;131;Secirus;x;
920;126;105;79;Quelia;x;
921;42;99;78;Lilantus;x;
922;168;93;77;Anica;x;
923;126;90;204;Dinamontium;x;
924;85;99;141;Sopianae;x;
925;127;102;14;Sarnamnica;x;
926;169;105;142;Ludia;x;
927;1;108;15;Momitraea;x;
928;43;111;143;Henia;x;
929;85;114;16;Ralicum;x;
930;127;117;144;Mansemnium;x;
931;17;40;240;Ienagene;x;
932;169;120;17;Datistria;x;
933;1;123;145;Nutamia;x;
934;43;126;18;Hamonaica;x;
935;85;129;146;Igene;x;
936;127;132;19;Peletus;x;
937;169;132;182;Poetovio;x;
938;1;135;55;Mirmegonia;x;
939;43;138;183;Intus;x;
940;42;39;68;Oeceres;x;
941;84;42;196;Mogentianae;x;
942;126;45;69;Solva;x;
943;168;48;197;Tranitiae;x;
944;0;51;70;Pimnica;x;
945;42;54;198;Saesia;x;
946;0;54;35;Sala;x;
947;42;18;3;Sacene;x;
948;168;63;72;Rillecum;x;
949;0;66;200;Sagonia;x;
950;42;69;73;Callires;x;
951;84;72;201;Dinulitana;x;
952;126;75;74;Senaica;x;
953;168;78;202;Manane Nova;x;
954;0;81;75;Nerus;x;
955;42;84;203;Haltigonia;x;
956;0;96;205;Vindobona;x;
957;84;180;56;Maercestria;x;
958;126;183;184;Savaria;x;
959;126;33;159;Oedonia;x;
960;84;15;156;Gartitamia;x;
961;168;204;152;Scarbantia;x;
962;42;132;48;Carnuntium;x;
963;84;135;176;Aepicia;x;
964;168;171;182;Delane;x;
965;168;141;177;Pinae;x;
966;0;144;50;Iacomnium;x;
967;42;147;178;Pumnium;x;
968;84;150;51;Aetabia;x;
969;126;153;179;Sensania;x;
970;168;156;52;Lermamnica;x;
971;0;159;180;Hiligene;x;
972;42;162;53;Utamia;x;
973;84;87;76;Caercenica;x;
974;168;21;157;Hilia;x;
975;126;90;149;Lidia;x;
976;168;108;207;Gorsium;x;
977;126;78;39;Nunsecum;x;
978;42;27;158;Aquincum;x;
979;126;168;54;Laemae;x;
980;42;210;153;Halitamia;x;
981;168;36;32;Netone;x;
982;0;39;160;Dimontium;x;
983;0;111;80;Bicinae;x;
984;42;12;28;Nalitana;x;
985;0;9;155;Sastria;x;
986;168;51;162;Brigetio;x;
987;42;114;208;Bimeria;x;
988;42;57;163;Nercetia;x;
989;84;60;36;Empty_989;x;
990;126;63;164;Empty_990;x;
991;168;66;37;Empty_991;x;
992;0;69;165;Empty_992;x;
993;42;72;38;Empty_993;x;
994;84;75;166;Empty_994;x;
995;42;6;98;Empty_995;x;
996;168;81;167;Empty_996;x;
997;0;84;40;Empty_997;x;
998;42;87;168;Empty_998;x;
999;84;90;41;Empty_999;x;
1000;126;93;169;Empty_1000;x;
1001;126;12;99;Empty_1001;x;
1002;0;99;170;Empty_1002;x;
1003;42;102;43;Empty_1003;x;
1004;84;105;171;Empty_1004;x;
1005;126;108;44;Empty_1005;x;
1006;168;111;172;Empty_1006;x;
1007;0;114;45;Empty_1007;x;
1008;42;117;173;Empty_1008;x;
1009;84;120;46;Empty_1009;x;
1010;126;123;174;Empty_1010;x;
1011;168;126;47;Empty_1011;x;
1012;0;129;175;Empty_1012;x;
1013;168;6;27;Empty_1013;x;
1014;126;18;29;Empty_1014;x;
1015;42;42;33;Empty_1015;x;
1016;84;57;71;Empty_1016;x;
1017;126;60;199;Empty_1017;x;
1018;0;24;30;Empty_1018;x;
1019;42;177;183;Empty_1019;x;
1020;0;174;55;Empty_1020;x;
1021;84;30;31;Empty_1021;x;
1022;85;54;6;Empty_1022;x;
1023;84;165;181;Empty_1023;x;
1024;168;186;57;Empty_1024;x;
1025;0;189;185;Empty_1025;x;
1026;42;192;58;Empty_1026;x;
1027;84;195;186;Empty_1027;x;
1028;126;198;59;Empty_1028;x;
1029;168;201;187;Empty_1029;x;
1030;0;204;60;Empty_1030;x;
1031;42;207;188;Empty_1031;x;
1032;84;210;61;Empty_1032;x;
1033;126;0;189;Empty_1033;x;
1034;168;3;62;Empty_1034;x;
1035;0;6;190;Empty_1035;x;
1036;42;9;63;Empty_1036;x;
1037;84;12;191;Empty_1037;x;
1038;126;15;64;Empty_1038;x;
1039;168;18;192;Empty_1039;x;
1040;0;21;65;Empty_1040;x;
1041;42;24;193;Empty_1041;x;
1042;84;27;66;Empty_1042;x;
1043;169;135;147;Empty_1043;x;
1044;1;138;20;Empty_1044;x;
1045;43;141;148;Empty_1045;x;
1046;85;144;21;Empty_1046;x;
1047;127;147;149;Empty_1047;x;
1048;169;150;22;Empty_1048;x;
1049;1;153;150;Empty_1049;x;
1050;43;156;23;Empty_1050;x;
1051;85;159;151;Empty_1051;x;
1052;127;162;24;Empty_1052;x;
1053;169;165;152;Empty_1053;x;
1054;1;168;25;Empty_1054;x;
1055;43;171;153;Empty_1055;x;
1056;85;174;26;Empty_1056;x;
1057;127;177;154;Empty_1057;x;
1058;169;180;27;Empty_1058;x;
1059;1;183;155;Empty_1059;x;
1060;43;186;28;Empty_1060;x;
1061;85;189;156;Empty_1061;x;
1062;127;192;29;Empty_1062;x;
1063;169;195;157;Empty_1063;x;
1064;1;198;30;Empty_1064;x;
1065;43;201;158;Empty_1065;x;
1066;85;204;31;Empty_1066;x;
1067;127;207;159;Empty_1067;x;
1068;169;210;32;Empty_1068;x;
1069;1;0;160;Empty_1069;x;
1070;43;3;33;Empty_1070;x;
1071;85;6;161;Empty_1071;x;
1072;127;9;34;Empty_1072;x;
1073;169;12;162;Empty_1073;x;
1074;1;15;35;Empty_1074;x;
1075;43;18;163;Empty_1075;x;
1076;85;21;36;Empty_1076;x;
1077;127;24;164;Empty_1077;x;
1078;169;27;37;Empty_1078;x;
1079;1;30;165;Empty_1079;x;
1080;43;33;38;Empty_1080;x;
1081;85;36;166;Empty_1081;x;
1082;127;39;39;Empty_1082;x;
1083;169;42;167;Empty_1083;x;
1084;1;45;40;Empty_1084;x;
1085;43;48;168;Empty_1085;x;
1086;85;51;41;Empty_1086;x;
1087;127;54;169;Empty_1087;x;
1088;169;57;42;Empty_1088;x;
1089;1;60;170;Empty_1089;x;
1090;43;63;43;Empty_1090;x;
1091;85;66;171;Empty_1091;x;
1092;127;69;44;Empty_1092;x;
1093;169;72;172;Empty_1093;x;
1094;1;75;45;Empty_1094;x;
1095;43;78;173;Empty_1095;x;
1096;85;81;46;Empty_1096;x;
1097;127;84;174;Empty_1097;x;
1098;169;87;47;Empty_1098;x;
1099;1;90;175;Empty_1099;x;
1100;43;93;48;Empty_1100;x;
1101;85;96;176;Empty_1101;x;
1102;127;99;49;Empty_1102;x;
1103;169;102;177;Empty_1103;x;
1104;1;105;50;Empty_1104;x;
1105;43;108;178;Empty_1105;x;
1106;85;111;51;Empty_1106;x;
1107;127;114;179;Empty_1107;x;
1108;169;117;52;Empty_1108;x;
1109;1;120;180;Empty_1109;x;
1110;43;123;53;Empty_1110;x;
1111;85;126;181;Empty_1111;x;
1112;127;129;54;Empty_1112;x;
1113;126;30;194;Empty_1113;x;
1114;168;33;67;Empty_1114;x;
1115;0;36;195;Empty_1115;x;
1116;85;141;56;Empty_1116;x;
1117;127;144;184;Empty_1117;x;
1118;169;147;57;Empty_1118;x;
1119;1;150;185;Empty_1119;x;
1120;43;153;58;Empty_1120;x;
1121;85;156;186;Empty_1121;x;
1122;127;159;59;Empty_1122;x;
1123;169;162;187;Empty_1123;x;
1124;1;165;60;Empty_1124;x;
1125;43;168;188;Empty_1125;x;
1126;85;171;61;Empty_1126;x;
1127;127;174;189;Empty_1127;x;
1128;169;177;62;Empty_1128;x;
1129;1;180;190;Empty_1129;x;
1130;43;183;63;Empty_1130;x;
1131;85;186;191;Kissamos;x;
1132;127;189;64;Kydonia;x;
1133;169;192;192;Lappa;x;
1134;1;195;65;Eleutherna;x;
1135;43;198;193;Phanada;x;
1136;85;201;66;Gortys;x;
1137;127;204;194;Cnossos;x;
1138;169;207;67;Baros;x;
1139;1;210;195;Rhytium;x;
1140;43;0;68;Parocaea;x;
1141;85;3;196;Lato;x;
1142;127;6;69;Hierapytna;x;
1143;169;9;197;Dreros;x;
1144;1;12;70;Karpathos;x;
1145;43;15;198;Kythera;x;
1146;85;18;71;Gazissa;x;
1147;127;21;199;Helus;x;
1148;169;24;72;Eromenion;x;
1149;1;27;200;Augeae;x;
1150;43;30;73;Sparta;x;
1151;85;33;201;Oenippi;x;
1152;127;36;74;Pylos;x;
1153;169;39;202;Gerenia;x;
1154;1;42;75;Messene;x;
1155;43;45;203;Dorium;x;
1156;85;48;76;Phigalia;x;
1157;127;51;204;Lene;x;
1158;169;54;77;Zacynthus;x;
1159;1;57;205;Elis;x;
1160;43;60;78;Myrsinus;x;
1161;85;63;206;Olympia;x;
1162;127;66;79;Posopeion;x;
1163;169;69;207;Troizen;x;
1164;1;72;80;Patras;x;
1165;43;75;208;Rhamnitake;x;
1166;85;78;81;Hais;x;
1167;127;81;209;Sicyros;x;
1168;169;84;82;Sicyon;x;
1169;1;87;210;Epidauros;x;
1170;43;90;83;Argos;x;
1171;85;93;211;Korynthos;x;
1172;127;96;84;Naxedon;x;
1173;169;99;212;Nicopoupoli;x;
1174;1;102;85;Niressa;x;
1175;43;105;213;Pheneus;x;
1176;85;108;86;Kalleutherna;x;
1177;127;111;214;Phocyra;x;
1178;169;114;87;Tegea;x;
1179;1;117;215;Megara;x;
1180;43;120;88;Elefsina;x;
1181;85;123;216;Athenae;x;
1182;127;126;89;Orchithos;x;
1183;169;129;217;Colyrgos;x;
1184;1;132;90;Megeutherna;x;
1185;43;135;218;Thebes;x;
1186;85;138;91;Thisbe;x;
1187;127;141;219;Kerkoezen;x;
1188;169;144;92;Pelonnos;x;
1189;1;147;220;Orchomenos;x;
1190;43;150;93;Chalcis;x;
1191;85;153;221;Eretria;x;
1192;127;156;94;Cerinthus;x;
1193;169;159;222;Myrmekion;x;
1194;1;162;95;Skyros;x;
1195;43;165;223;Styra;x;
1196;85;168;96;Actegea;x;
1197;127;171;224;Gigeneia;x;
1198;169;174;97;Opus;x;
1199;1;177;225;Elatea;x;
1200;43;180;98;Athippia;x;
1201;85;183;226;Trachis;x;
1202;127;186;99;Delphi;x;
1203;169;189;227;Lebetria;x;
1204;1;192;0;Rhamnakros;x;
1205;43;195;128;Naupactus;x;
1206;85;198;1;Demollonia;x;
1207;127;201;129;Themum;x;
1208;169;204;2;Calydon;x;
1209;1;207;130;Scidrais;x;
1210;43;210;3;Andros;x;
1211;85;0;131;Delos;x;
1212;127;3;4;Keos;x;
1213;169;6;132;Melos;x;
1214;1;9;5;Paros;x;
1215;43;12;133;Naxos;x;
1216;85;15;6;Eretropeion;x;
1217;127;18;134;Athine;x;
1218;169;21;7;Empty_1218;x;
1219;1;24;135;Empty_1219;x;
1220;43;27;8;Empty_1220;x;
1221;85;30;136;Empty_1221;x;
1222;127;33;9;Empty_1222;x;
1223;169;36;137;Empty_1223;x;
1224;1;39;10;Empty_1224;x;
1225;43;42;138;Empty_1225;x;
1226;85;45;11;Empty_1226;x;
1227;127;48;139;Empty_1227;x;
1228;169;51;12;Empty_1228;x;
1229;1;54;140;Empty_1229;x;
1230;43;57;13;Empty_1230;x;
1231;85;60;141;Empty_1231;x;
1232;127;63;14;Empty_1232;x;
1233;169;66;142;Empty_1233;x;
1234;1;69;15;Lamia;x;
1235;43;72;143;Alope;x;
1236;85;75;16;Pteleum;x;
1237;127;78;144;Kosidrus;x;
1238;169;81;17;Pharsalos;x;
1239;1;84;145;Demetrias;x;
1240;43;87;18;Hermonnos;x;
1241;85;90;146;Paphontos;x;
1242;127;93;19;Stagegion;x;
1243;169;96;147;Hyeliene;x;
1244;1;99;20;Iolcus;x;
1245;43;102;148;Knidonassa;x;
1246;85;105;21;Diosciene;x;
1247;127;108;149;Larissa;x;
1248;169;111;22;Phila;x;
1249;1;114;150;Troezurii;x;
1250;43;117;23;Pharorion;x;
1251;85;120;151;Morgippi;x;
1252;127;123;24;Tarini;x;
1253;169;126;152;Prousocaea;x;
1254;1;129;25;Astacus;x;
1255;43;132;153;Cephallania;x;
1256;85;135;26;Leucas;x;
1257;127;138;154;Anactorium;x;
1258;169;141;27;Amphateia;x;
1259;1;144;155;Chalcina;x;
1260;43;147;28;Oryreum;x;
1261;85;150;156;Ambracia;x;
1262;127;153;29;Doresia;x;
1263;169;156;157;Corcyra;x;
1264;1;159;30;Nicopolis;x;
1265;43;162;158;Passaron;x;
1266;85;165;31;Ephyra;x;
1267;127;168;159;Photice;x;
1268;169;171;32;Panditake;x;
1269;1;174;160;Dodona;x;
1270;43;177;33;Buthrotum;x;
1271;85;180;161;Onchesmos;x;
1272;127;183;34;Delezus;x;
1273;169;186;162;Hemamahos;x;
1274;1;189;35;Nicoperikon;x;
1275;43;192;163;Pogoni;x;
1276;85;195;36;Gelerikon;x;
1277;127;198;164;Potidnae;x;
1278;169;201;37;Laodelea;x;
1279;1;204;165;Colanes;x;
1280;43;207;38;Emporia;x;
1281;85;210;166;Pelaion;x;
1282;127;0;39;Dimomenus;x;
1283;169;3;167;Gythomenion;x;
1284;1;6;40;Sybeze;x;
1285;43;9;168;Naucragas;x;
1286;85;12;41;Dimae;x;
1287;127;15;169;Kerkens;x;
1288;169;18;42;Pyrgarnae;x;
1289;1;21;170;Dion;x;
1290;43;24;43;Magnicea;x;
1291;85;27;171;Aigeai;x;
1292;127;30;44;Allante;x;
1293;169;33;172;Beroia;x;
1294;1;36;45;Aiane;x;
1295;43;39;173;Pella;x;
1296;85;42;46;Europos;x;
1297;127;45;174;Trinope;x;
1298;169;48;47;Edessa;x;
1299;1;51;175;Orollonia;x;
1300;43;54;48;Myrmendos;x;
1301;85;57;176;Therma;x;
1302;127;60;49;Cherakoma;x;
1303;169;63;177;Juktoinon;x;
1304;1;66;50;Leontegea;x;
1305;43;69;178;Parilene;x;
1306;85;72;51;Aineia;x;
1307;127;75;179;Mende;x;
1308;169;78;52;Berge;x;
1309;1;81;180;Torone;x;
1310;43;84;53;Akte;x;
1311;85;87;181;Naupebes;x;
1312;127;90;54;Selamum;x;
1313;169;93;182;Argilos;x;
1314;1;96;55;Thasos;x;
1315;43;99;183;Amphipolis;x;
1316;85;102;56;Lebethra;x;
1317;127;105;184;Stagysthenes;x;
1318;169;108;57;Iolceum;x;
1319;1;111;185;Sintike;x;
1320;43;114;58;Serrae;x;
1321;85;117;186;Oliliki;x;
1322;127;120;59;Imbregea;x;
1323;169;123;187;Philippi;x;
1324;1;126;60;Bhrytastiraki;x;
1325;43;129;188;Borio;x;
1326;85;132;61;Aphenia;x;
1327;127;135;189;Cythissos;x;
1328;169;138;62;Leprilene;x;
1329;1;141;190;Arnisa;x;
1330;43;144;63;Sinous;x;
1331;85;147;191;Peirioch;x;
1332;127;150;64;Sozaizi;x;
1333;169;153;192;Heira;x;
1334;1;156;65;Aspetri;x;
1335;43;159;193;Syryrian;x;
1336;85;162;66;Syrylos;x;
1337;127;165;194;Stobi;x;
1338;169;168;67;Taninope;x;
1339;1;171;195;Naxemita;x;
1340;43;174;68;Argos Orestikon;x;
1341;85;177;196;Laramum;x;
1342;127;180;69;Byziae;x;
1343;169;183;197;Erethapezus;x;
1344;1;186;70;Zanclactus;x;
1345;43;189;198;Iaseselis;x;
1346;85;192;71;Tomopetri;x;
1347;127;195;199;Didantium;x;
1348;169;198;72;Messini;x;
1349;1;201;200;Herakleia Lynkou;x;
1350;43;204;73;Bhrytoria;x;
1351;85;207;201;Helliri;x;
1352;127;210;74;Gortesia;x;
1353;169;0;202;Aigene;x;
1354;1;3;75;Lapithila;x;
1355;43;6;203;Assyma;x;
1356;85;9;76;Lapithontos;x;
1357;127;12;204;Kasmenomenus;x;
1358;169;15;77;Prousikon;x;
1359;1;18;205;Amantia;x;
1360;43;21;78;Achesmos;x;
1361;85;24;206;Byllis;x;
1362;127;27;79;Appolonia;x;
1363;169;30;207;Oenetri;x;
1364;1;33;80;Orathon;x;
1365;43;36;208;Dyrrachium;x;
1366;85;39;81;Itias;x;
1367;127;42;209;Nicera;x;
1368;169;45;82;Hemiene;x;
1369;1;48;210;Lynkestis;x;
1370;43;51;83;Styberra;x;
1371;85;54;211;Thebeion;x;
1372;127;57;84;Naucrousa;x;
1373;169;60;212;Theoditake;x;
1374;1;63;85;Iteion;x;
1375;43;66;213;Stename;x;
1376;85;69;86;Amphylos;x;
1377;127;72;214;Cebrai;x;
1378;169;75;87;Boraikastro;x;
1379;1;78;215;Sicela;x;
1380;43;81;88;Empty_1380;x;
1381;85;84;216;Empty_1381;x;
1382;127;87;89;Empty_1382;x;
1383;169;90;217;Empty_1383;x;
1384;1;93;90;Empty_1384;x;
1385;43;96;218;Empty_1385;x;
1386;85;99;91;Empty_1386;x;
1387;127;102;219;Empty_1387;x;
1388;169;105;92;Empty_1388;x;
1389;1;108;220;Empty_1389;x;
1390;43;111;93;Empty_1390;x;
1391;85;114;221;Empty_1391;x;
1392;127;117;94;Empty_1392;x;
1393;169;120;222;Empty_1393;x;
1394;1;123;95;Empty_1394;x;
1395;43;126;223;Empty_1395;x;
1396;85;129;96;Empty_1396;x;
1397;127;132;224;Empty_1397;x;
1398;169;135;97;Empty_1398;x;
1399;1;138;225;Empty_1399;x;
1400;43;141;98;Empty_1400;x;
1401;85;144;226;Empty_1401;x;
1402;127;147;99;Empty_1402;x;
1403;169;150;227;Empty_1403;x;
1404;1;153;0;Empty_1404;x;
1405;43;156;128;Empty_1405;x;
1406;85;159;1;Empty_1406;x;
1407;127;162;129;Empty_1407;x;
1408;169;165;2;Empty_1408;x;
1409;1;168;130;Empty_1409;x;
1410;43;171;3;Empty_1410;x;
1411;85;174;131;Empty_1411;x;
1412;169;132;32;Empty_1412;x;
1413;169;180;132;Empty_1413;x;
1414;1;183;5;Empty_1414;x;
1415;43;186;133;Empty_1415;x;
1416;85;189;6;Empty_1416;x;
1417;127;192;134;Empty_1417;x;
1418;169;195;7;Empty_1418;x;
1419;1;198;135;Empty_1419;x;
1420;43;201;8;Empty_1420;x;
1421;85;204;136;Empty_1421;x;
1422;127;207;9;Empty_1422;x;
1423;169;210;137;Empty_1423;x;
1424;1;0;10;Empty_1424;x;
1425;43;3;138;Empillai;x;
1426;85;6;11;Decicea;x;
1427;127;9;139;Lissus;x;
1428;169;12;12;Scodra;x;
1429;1;15;140;Kamaramnus;x;
1430;43;18;13;Olcinium;x;
1431;85;21;141;Agruvium;x;
1432;127;24;14;Ankagoria;x;
1433;169;27;142;Dolcea;x;
1434;1;30;15;Philena;x;
1435;43;33;143;Lamicus;x;
1436;85;36;16;Nymphekion;x;
1437;127;39;144;Phasateia;x;
1438;169;42;17;Taraca;x;
1439;1;45;145;Lindoezen;x;
1440;43;48;18;Nysalos;x;
1441;85;51;146;Tylalia;x;
1442;127;54;19;Sybidnae;x;
1443;169;57;147;Tamnus;x;
1444;1;60;20;Zacystus;x;
1445;86;135;186;Tylorus;x;
1446;128;138;59;Theranda;x;
1447;170;141;187;Abae;x;
1448;2;144;60;Seliri;x;
1449;44;147;188;Achussae;x;
1450;86;150;61;Pharinia;x;
1451;128;153;189;Alolis;x;
1452;170;156;62;Chamekion;x;
1453;2;159;190;Syrapezus;x;
1454;44;162;63;Naxorus;x;
1455;86;165;191;Sklavoli;x;
1456;128;168;64;Petsomenus;x;
1457;0;168;70;Iaseron;x;
1458;2;174;65;Platamea;x;
1459;44;177;193;Dimylos;x;
1460;86;180;66;Philia;x;
1461;170;201;197;Kamarokampos;x;
1462;2;204;70;Eubiene;x;
1463;44;207;198;Tylissake;x;
1464;1;120;30;Pavleze;x;
1465;43;123;158;Pylynthus;x;
1466;85;126;31;Ptelauros;x;
1467;127;129;159;Kameirina;x;
1468;127;177;4;Hellussae;x;
1469;1;135;160;Pavlelis;x;
1470;43;138;33;Hemisos;x;
1471;85;141;161;Maluesa;x;
1472;127;144;34;Eubena;x;
1473;169;147;162;Decopolis;x;
1474;1;150;35;Lapitharae;x;
1475;43;153;163;Didateia;x;
1476;85;156;36;Ithopetri;x;
1477;1;1;221;Myrauros;x;
1478;1;1;240;Abens;x;
1479;1;165;245;Epidens;x;
1480;43;50;200;Prienonion;x;
1481;85;171;166;Phliidaea;x;
1482;127;174;239;Chaphos;x;
1483;169;177;240;Scupi;x;
1484;1;180;240;Cyrontum;x;
1485;43;183;240;Lindone;x;
1486;85;186;240;Pantarnae;x;
1487;127;189;240;Eubymna;x;
1488;169;192;240;Ulpiana;x;
1489;1;195;240;Seloricus;x;
1490;43;198;240;Posodosia;x;
1491;85;201;240;Chalcontos;x;
1492;127;204;240;Cheion;x;
1493;169;207;240;Thermerikon;x;
1494;1;210;240;Netus;x;
1495;43;240;173;Kasmosthena;x;
1496;85;240;240;Athina;x;
1497;127;239;240;Rhodenimahos;x;
1498;169;209;247;Delactus;x;
1499;1;212;175;Vasarnassus;x;
1500;43;15;248;Pyrgoupoli;x;
1501;85;218;176;Naucrylos;x;
1502;127;221;249;Rhithalos;x;
1503;169;224;177;Dardanorum;x;
1504;1;27;50;Nymphofa;x;
1505;195;57;57;Byllapeze;x;
1506;85;33;51;Petsera;x;
1507;127;36;179;Kourona;x;
1508;169;39;52;Vandenis;x;
1509;1;42;180;Sozanais;x;
1510;43;45;53;Aegetros;x;
1511;85;48;181;Viminacium;x;
1512;127;51;54;Hermolis;x;
1513;169;54;182;Kepacuse;x;
1514;1;57;55;Karina;x;
1515;43;60;183;Drobeta;x;
1516;85;63;56;Epinia;x;
1517;127;66;184;Sklavous;x;
1518;169;69;57;Tinth;x;
1519;1;72;185;Massacuse;x;
1520;43;75;58;Epalos;x;
1521;85;78;186;Platomenus;x;
1522;127;81;59;Horreum;x;
1523;169;84;187;Thassippia;x;
1524;1;87;60;Tomamis;x;
1525;43;90;188;Dimontum;x;
1526;85;93;61;Sklaveus;x;
1527;127;96;189;Magnamum;x;
1528;169;99;62;Bononia;x;
1529;1;102;190;Paloezen;x;
1530;43;105;63;Ratiaria;x;
1531;85;108;191;Naissus;x;
1532;127;111;64;Gangrenus;x;
1533;169;114;192;Mia;x;
1534;1;117;65;Lepresia;x;
1535;43;120;193;Pareutherna;x;
1536;85;123;66;Pautalia;x;
1537;127;126;194;Tomagas;x;
1538;169;129;67;Sinopara;x;
1539;1;132;195;Eresydos;x;
1540;43;135;68;Empty_1540;x;
1541;85;138;196;Phocaris;x;
1542;127;141;69;Tomurion;x;
1543;169;144;197;Eretrenes;x;
1544;1;147;70;Knossone;x;
1545;43;150;198;Actenion;x;
1546;85;153;71;Trymna;x;
1547;127;156;199;Potyros;x;
1548;169;159;72;Erythretta;x;
1549;1;162;200;Phaisteum;x;
1550;43;165;73;Kydetri;x;
1551;85;168;201;Myrmeidonia;x;
1552;127;171;74;Kamaromnos;x;
1553;169;174;202;Melta;x;
1554;1;177;75;Nireidonia;x;
1555;43;180;203;Nysollonia;x;
1556;85;183;76;Askasus;x;
1557;127;186;204;Odescus;x;
1558;169;189;77;Abeneia;x;
1559;1;192;205;Pavlesus;x;
1560;43;195;78;Hemaphos;x;
1561;85;198;206;Empty_1561;x;
1562;127;201;79;Empty_1562;x;
1563;169;204;207;Empty_1563;x;
1564;1;207;80;Empty_1564;x;
1565;43;210;208;Empty_1565;x;
1566;85;0;81;Empty_1566;x;
1567;127;3;209;Empty_1567;x;
1568;169;6;82;Empty_1568;x;
1569;1;9;210;Empty_1569;x;
1570;43;12;83;Empty_1570;x;
1571;85;15;211;Empty_1571;x;
1572;127;18;84;Empty_1572;x;
1573;169;21;212;Empty_1573;x;
1574;1;24;85;Empty_1574;x;
1575;43;27;213;Empty_1575;x;
1576;85;30;86;Empty_1576;x;
1577;127;33;214;Empty_1577;x;
1578;169;36;87;Empty_1578;x;
1579;1;39;215;Empty_1579;x;
1580;43;42;88;Empty_1580;x;
1581;85;45;216;Abdera;x;
1582;127;48;89;Larae;x;
1583;169;51;217;Stymphiri;x;
1584;1;54;90;Aletri;x;
1585;43;57;218;Epidenion;x;
1586;85;60;91;Kamarinia;x;
1587;127;63;219;Knossinitida;x;
1588;169;66;92;Kardzhali;x;
1589;1;69;220;Astossos;x;
1590;43;72;93;Nicis;x;
1591;85;75;221;Lemnos;x;
1592;127;78;94;Imbros;x;
1593;169;81;222;Sestus;x;
1594;1;84;95;Paphydon;x;
1595;43;87;223;Hellada;x;
1596;85;90;96;Aionos;x;
1597;127;93;224;Tripodes;x;
1598;169;96;97;Ithale;x;
1599;1;99;225;Nirerna;x;
1600;43;102;98;Aproi;x;
1601;85;105;226;Aspeia;x;
1602;127;108;99;Nicopomnos;x;
1603;169;111;227;Kouripolis;x;
1604;1;114;0;Myramos;x;
1605;43;117;128;Chamila;x;
1606;85;120;1;Poseidippia;x;
1607;127;123;129;Amastiraki;x;
1608;169;126;2;Tragela;x;
1609;1;129;130;Bubloy;x;
1610;43;132;3;Thermidaea;x;
1611;85;135;131;Thronenion;x;
1612;127;138;4;Phasanais;x;
1613;169;141;132;Perinthus;x;
